    137.00   -1.0523    0.8117
    138.00   -1.0517    0.7814
    139.00   -1.0497    0.7512
    140.00   -1.0462    0.7212
    141.00   -1.0414    0.6914
    142.00   -1.0351    0.6618
    143.00   -1.0275    0.6325
    144.00   -1.0185    0.6035
    145.00   -1.0082    0.5748
    146.00   -0.9966    0.5465
    147.00   -0.9837    0.5186
    148.00   -0.9696    0.4912
    149.00   -0.9542    0.4642
    150.00   -0.9376    0.4377
    151.00   -0.9199    0.4118
    152.00   -0.9011    0.3864
    153.00   -0.8811    0.3616
    154.00   -0.8602    0.3375
    155.00   -0.8382    0.3140
    156.00   -0.8153    0.2912
    157.00   -0.7915    0.2692
    158.00   -0.7669    0.2478
    159.00   -0.7414    0.2273
    160.00   -0.7152    0.2075
    161.00   -0.6883    0.1885
    162.00   -0.6608    0.1704
    163.00   -0.6327    0.1531
    164.00   -0.6041    0.1367
    165.00   -0.5749    0.1212
    166.00   -0.5454    0.1066
    167.00   -0.5155    0.0930
    168.00   -0.4853    0.0803
    169.00   -0.4548    0.0685
    170.00   -0.4241    0.0578
    171.00   -0.3931    0.0480
    172.00   -0.3617    0.0392
    173.00   -0.3301    0.0315
    174.00   -0.2978    0.0247
    175.00   -0.2648    0.0190
    176.00   -0.2306    0.0143
    177.00   -0.1946    0.0107
    178.00   -0.1559    0.0081
    179.00   -0.1133    0.0065
    180.00   -0.0655    0.0060
    180.00   -0.0655    0.0060
