     88.00    0.3563    1.7159
     89.00    0.3090    1.7177
     90.00    0.2613    1.7184
     91.00    0.2133    1.7180
     92.00    0.1650    1.7165
     93.00    0.1165    1.7140
     94.00    0.0678    1.7105
     95.00    0.0191    1.7058
     96.00   -0.0295    1.7002
     97.00   -0.0782    1.6934
     98.00   -0.1266    1.6857
     99.00   -0.1749    1.6769
    100.00   -0.2229    1.6671
    101.00   -0.2705    1.6563
    102.00   -0.3177    1.6445
    103.00   -0.3644    1.6318
    104.00   -0.4105    1.6181
    105.00   -0.4561    1.6035
    106.00   -0.5009    1.5879
    107.00   -0.5450    1.5714
    108.00   -0.5882    1.5541
    109.00   -0.6305    1.5359
    110.00   -0.6719    1.5169
    111.00   -0.7123    1.4971
    112.00   -0.7516    1.4765
    113.00   -0.7898    1.4551
    114.00   -0.8268    1.4330
    115.00   -0.8625    1.4102
    116.00   -0.8969    1.3867
    117.00   -0.9300    1.3626
    118.00   -0.9617    1.3378
    119.00   -0.9919    1.3125
    120.00   -1.0207    1.2867
    121.00   -1.0479    1.2603
    122.00   -1.0736    1.2334
    123.00   -1.0976    1.2061
    124.00   -1.1200    1.1783
    125.00   -1.1408    1.1502
    126.00   -1.1599    1.1217
    127.00   -1.1772    1.0929
    128.00   -1.1928    1.0638
    129.00   -1.2067    1.0345
    130.00   -1.2188    1.0050
    131.00   -1.2291    0.9753
    132.00   -1.2376    0.9455
    133.00   -1.2443    0.9156
    134.00   -1.2492    0.8857
    135.00   -1.2524    0.8557
    136.00   -1.2674    0.8257
    137.00   -1.2670    0.7958
    138.00   -1.2648    0.7660
    139.00   -1.2609    0.7363
    140.00   -1.2553    0.7067
    141.00   -1.2479    0.6774
    142.00   -1.2389    0.6483
    143.00   -1.2283    0.6195
    144.00   -1.2160    0.5909
    145.00   -1.2022    0.5627
    146.00   -1.1868    0.5349
    147.00   -1.1700    0.5075
    148.00   -1.1517    0.4806
    149.00   -1.1319    0.4541
    150.00   -1.1109    0.4281
    151.00   -1.0885    0.4026
    152.00   -1.0649    0.3778
    153.00   -1.0400    0.3535
    154.00   -1.0141    0.3298
    155.00   -0.9870    0.3068
    156.00   -0.9590    0.2845
    157.00   -0.9300    0.2629
    158.00   -0.9001    0.2420
    159.00   -0.8694    0.2219
    160.00   -0.8379    0.2025
    161.00   -0.8057    0.1840
    162.00   -0.7729    0.1663
    163.00   -0.7395    0.1494
    164.00   -0.7057    0.1334
    165.00   -0.6714    0.1182
    166.00   -0.6367    0.1040
    167.00   -0.6018    0.0907
    168.00   -0.5666    0.0783
    169.00   -0.5311    0.0669
    170.00   -0.4956    0.0564
    171.00   -0.4599    0.0469
    172.00   -0.4241    0.0383
    173.00   -0.3882    0.0308
    174.00   -0.3523    0.0242
    175.00   -0.3162    0.0187
    176.00   -0.2800    0.0141
    177.00   -0.2435    0.0106
    178.00   -0.2067    0.0080
    179.00   -0.1693    0.0065
    180.00   -0.1311    0.0060
    180.00   -0.1311    0.0060
